text,label
 6步教你跳热舞Seve[拍手] ，要问当下最火的，莫过于魔性舞步Seve了，灵活的舞步看得小新心里直痒痒，好想学呢！[羞嗒嗒]可对于完全没有舞蹈功底的人来说，看起来简单的动作学起来却一点也不轻松。厉害的来咯，小新要亲自“献脚”来教大家Seve基本的舞蹈动作咯。快一起学起来~[群体围观],0
 6岁“小暖男”帮环卫工奶奶扫马路：长大要当警察保护她[心] ，合肥6岁的薛俊熙，父母离异，父亲在外打工，他由奶奶照顾。2日，小俊熙因肚子疼没去上学，当环卫工的奶奶不放心他一人在家，便带他一起上班。小俊熙主动帮奶奶扫马路。他说，长大了要当警察保护奶奶，不让奶奶这么辛苦。（合肥在线）,0
 6岁娃报警说“我怕” 他保持通话40分钟找到男孩家[心] ，22日重庆一6岁男孩报警哭着说“我怕”，民警程永强赶紧打回去，“我是警察叔叔，小宝贝你叫什么？”他边安抚孩子边问住址，40分钟后找到了男孩家。原来外婆去买菜，孩子自己在家被吓到。男孩说“老师教了，遇到害怕的事，找警察叔叔最安全！”,0
 74名电信诈骗嫌犯从马来西亚押解回国[给力] ，2016年8月，湖北襄阳公安发现多个电信诈骗团伙在马来西亚设立窝点，冒充大陆公检法实施诈骗500余起。11月29日晚8点，74名犯罪嫌疑人全部从马来西亚被押解回国(大陆53人，台湾21人)，案件成功告破。据悉涉案总金额高达6000余万，诈骗受害人均是大陆群众。,0
 7本好读又有趣的英文原著小说 ，via. 书单来了 真正提高英语水平：7本好读有趣的英语原著小说,0
 7日快速拉伸瘦腿操，告别水肿腿、大象腿、肌肉腿[哆啦A梦吃惊] ，一组教程，转给腿粗的姑娘们，燃烧脂肪的同时拉长腿型，在视觉上长高2-3CM！国内健身达人超详细讲解，拿去练一周，效果马上就能看得见！先马后练，转起来~[推荐]全球健身中心的秒拍视频 via.全球健身中心,0
 80后美女舍弃城里豪宅 回农村种地住窑洞[求关注] ，“城里好好的房不住，回山沟沟住窑洞？”郑州80后刘娟离开自己在市区值百万的房子，搬到小山村，耕种菜园养鸡养鸭。她自己挖了三孔窑洞，精心布置，要和女儿长久地住在这里。她说“喂马，劈柴，游世界，我就是想过这样的日子。”你想过啥样的日子？,0
 86秒，重新定义90后！[赞] ，2016年，“90后”中最大的也已经26岁了。当你看到这个时代大浪淘沙，也要看到我们正立于潮头逆风生长，看到我们的坚强与担当……戳↓86秒！一起重新定义“90后”！[心]共青团中央的秒拍视频 共青团中央,0
 88岁老人卖馄饨十多年没涨价 依然1元10个[心] ，“我的生活没有困难，卖馄饨纯粹因为高兴。”88岁的万淑君奶奶仍坚持早8点出摊卖馄炖，十几年前她的馄饨1元10个，到现在虽然物价上涨，但仍没涨价，卖100个馄饨才赚2元。她说：“别人吃得满意我就开心了。”网友:你把生活当生存，她把生活当艺术。[赞],0
 88岁老太记忆力超常 20分钟背完两千位圆周率[哆啦A梦吃惊] ，随便报出几个手机号码，如今已88岁的林琼花老人不仅能准确无误地重复出来，甚至事隔一个月后，她都还记得。两千位的圆周率，老人只看了两个月便能20分钟背完。老人说，为避免患老年痴呆症，好记性靠后天苦练出来。via.南国都市报,0
" 8旬老太三年写8万字情书 老伴在笔尖下依然“活着”[心] ，“想念你！你到底在哪里,有时候好像你就在我身边,在我伸手可及的地方…”2012年老伴去世后，重庆的刘盛敏老人整日以泪洗面，她开始提笔写回忆录，追忆与老伴相遇相知的56载，如今已有八万多字。(重庆商报)网友:愿有岁月可回首,且以深情共白头!",0
 90后妹子设“爱心冰箱” 每天送60多个面包[心] ，近日温州妹子邹曼宁的“爱心冰箱”出街啦！这位面包店店主，每天都把多余面包放店外冰箱里，供有需要的人领取。面包距出炉不超36小时，偶尔还有糕点饼干。她说“小时候不富裕，理解穷苦人不易。现在不盈不亏，只要力所能及会一直做下去！”人善心美！,0
 90后尿毒症女孩卖辣肠日赚千元：勇敢地活下去！ ，从小被亲生父母遗弃，18岁因尿毒症换肾，24岁新肾再次丧失功能…命运的捉弄让陕西姑娘贾瑞霞一度想自杀，可想起养父和奶奶，她决心活下去。如今，她一边摆摊卖陕北辣肠自救，每天营业额已达上千元；一边定期透析，等待新的肾源。加油！为顽强点[赞]！,0
 90后女协警赤脚执勤 你愿意为她点个赞吗[心] ，7日，成都一女协警光脚在湿冷泥地里执勤的照片引热议。照片中的女警叫李娟，是个90后。她说自己的鞋陷在泥里不好走动，而现场堵车严重必须疏导，索性脱了鞋子。现场市民说，当天只有10℃，她来回奔走，“少说指挥了1个小时！”[赞]为“赤脚警花”点赞！,0
 90后医生身背老人爬楼梯做检查 这个赞值得给[赞] ，近日，在江苏泗阳某眼科医院，一老人因患小儿麻痹症，腿脚不便，医院义诊队的医生陈瑞二话不说，一路背着他做检查，直到送进病房。老人称，看到他背我，自己感动到流泪，亲人也不过如此体贴。医生陈瑞也对此回应，这只是小事，其他人也会这样做。,0
" 93岁""鞋垫奶奶""摆摊时被人用双截棍打成重伤[伤心] ，杭州93岁的“鞋垫奶奶”于去年走红，有不少好心人会特意找她买鞋垫。4日上午奶奶摆摊时，一个50来岁的男人突然冲了过来，拿双截棍往奶奶头上挥了下去。奶奶颅内出血头部缝20多针，危及生命。经初步调查该男子有精神病史。转发，祝奶奶快点好起来！",0
" 93岁""鞋垫奶奶""摆摊时被人用双截棍打成重伤[伤心] ，杭州93岁的“鞋垫奶奶”于去年走红，有不少好心人会特意找她买鞋垫。4日上午奶奶摆摊时，一个50来岁的男人突然冲了过来，拿双截棍往奶奶头上挥了下去。奶奶颅内出血头部缝20多针，危及生命。经初步调查该男子有精神病史。转发，祝奶奶快点好起来！",0
 94岁双目失明抗战老兵，终于摸到了强大的祖国[心] ，抗战老兵钱建民双目失明71年，他一直有个心愿——有生之年能亲手摸一下我们中国自己的坦克。11日，老人在摸到坦克的那一刻哭了。他还说，希望死后捐献遗体作医学研究，“这是我能为国家做的最后一点事。” 94岁双目失明抗战老兵，终于摸到了强大的祖国,0
" 97%受访一线城市年轻人表示身边人买房要靠父母[思考] ，近日，有媒体对2000名生活在一线城市的年轻人进行调研，数据显示：97%的受访者表示身边人买房靠父母，83.3%的表示身边人父母帮忙照看小孩。专家称：一线城市年轻人生活上依赖父母是迫不得已，""今天依赖父母，父母老了还是要回报的。""你想说__？",0
 9本诗集，让生活多点诗意[飞吻] ，①从前的日色变得慢，车，马，邮件都慢，一生只够爱一个人。②多少人爱你青春欢畅的时辰，爱慕你的美丽，假意或真心，只有一个人爱你那朝圣者的灵魂，爱你衰老的脸上的皱纹。③爱情太短，而遗忘太长......你有多久没读诗了？9本诗集↓↓周末，品味，阅读。via.人民日报,0
 9本诗集，让生活多点诗意[飞吻] ，①从前的日色变得慢，车，马，邮件都慢，一生只够爱一个人。②多少人爱你青春欢畅的时辰，爱慕你的美丽，假意或真心，只有一个人爱你那朝圣者的灵魂，爱你衰老的脸上的皱纹。③爱情太短，而遗忘太长......你有多久没读诗了？9本诗集↓↓周末，品味，阅读。via.人民日报,0
 9本书让你在格调上占领朋友圈[酷] ，梭罗《瓦尔登湖》，木心《文学回忆录》，毛姆《月亮和六便士》，奥尔罕·帕慕克《我脑袋里的怪东西》，尤瓦尔·赫拉利《人类简史》，迟子建《群山之巅》，王小波《一只特立独行的猪》，普鲁斯特《追忆似水年华》，王安忆《匿名》via.启蒙文化 书单|如何在格调上占领朋友圈,0
 9部旅行电影推荐 ，身体和灵魂，总有一个在路上。①《午夜巴黎》②《爱在黎明破晓时》③《老爸的朝圣之旅》④《荒野生存》⑤《菊次郎的夏天》⑥《风的旅行》⑦《朝圣之路》⑧《摩托日记》⑨《漫长夏日》via.大银幕电影十大旅行电影，带你环游世界,0
 9部满分电影，看完才没遗憾 ，1、《勇敢的心》2、《恐怖游轮》3、《第六感》4、《功夫》5、《美丽人生》6、《楚门的世界》7、《蝴蝶效应》8、《无间道》9、《超脱》via. 电影集结号这九部满分电影，看完才没遗憾！,0
 9个坏习惯让体重暴增[衰] ，1.不吃早餐；2.睡前吃东西；3.暴饮暴食；4.饿着不吃，更容易堆积脂肪；5.边吃边做事，容易吃过量；6.吃得太快，会摄入多余热量；7.饮水太少，影响新陈代谢；8.吃水果和蔬菜太少；9.饿着肚子购物，容易导致多吃垃圾食品。你躺枪了没？想减肥的赶紧转走！生命时报,0
 9块钱的#砂锅大嘴猴# 高校食堂又玩出新高度！[吃惊] ，12日，网友志田愛牙 在微博上秀出了朋友学校食堂发明的新菜：砂锅大嘴猴，一份只要9块钱！并表示，看着这菜真的要吐了[笑cry]手欠的小编也点开了这组“美食图片“，那画风，简直不忍直视啊[污]快来感受下↓↓[衰],0
 9张图告诉你旅游和旅行的区别[囧] ，Via.《孤独星球》杂志 13张图告诉你：旅行和旅游的不同,0
 A 片也是科技生产力？ ，在录像机进入千家万户的客厅之前，人们如果想看成人电影只能悄悄地溜进阴暗的电影院里。那些想要保护隐私，给自己创造出一个在家静静观看成人电影环境的人们带动了早期的家庭录像带市场发展。下一个受惠于色情内容的前沿技术应该会轮到 VR。不过，色情行业本身并不会创造新技?全文,0
 AI 时代，苹果是怎样保护隐私的？ ，如今，当你向一家互联网公司询问，你们收集来的用户信息会不会侵犯用户隐私的时候，行业标准答案是：匿名。但事实上，匿名并不能完全保证用户的隐私安全。在怎样解决人工智能时代的隐私保护难题上，苹果似乎比其他科技巨头，走得更远。苹果想把科技公司在隐私保护?全文,0
 Airbnb 也要加入人工智能了 ，人工智能已经成为各个科技公司争相跟进的技术。现在连 Airbnb 也在谈要把人工智能带进他们的服务了。当越来越多的智能家居产品进入家庭时，以联系旅游人士和家有空房的房主为主要运营方式的 Airbnb 希望让自己也紧跟科技的潮流。近日，Airbnb 的产品副总裁 Joe Zadeh 在 ?全文,0
 AI个人助理那么牛是因为它们在侵犯你的隐私？ ，个人助理的隐私和消费者保护的挑战可能更大，因为这些界面的目的是呈现消费者一种更简单的买买买方式。当消费者建立了信任，才能得到更多的权限，这是正确的方式。AI个人助理那么牛是因为它们在侵犯你的隐私？,0
 AI芯片将让手机更聪明 ，深度学习是AI技术的一个分支，许多大企业都在研究，比如谷歌、Facebook。在普通人看来，AI似乎只是大企业的玩物。其实，它不单会在云端普及，还会进入到芯片。福布斯专栏作家罗伯特·霍夫（Robert Hof）认为，具备AI功能的芯片会让手机、无人机、机器人、摄像头更加聪明。?全文,0
 Amazon在印度的首批数据中心投入运行 ，Amazon 的云计算服务 AWS 刚刚宣布在印度的首批数据中心已经投入运营。尽管此前已经有成千上万家印度公司使用了 AWS，但是那些云设施与他们的距离还有点远。AWS 已经成为 Amazon 最赚钱的业务，在与 Google、微软、IBM、VMWare 以及 Rackspace 等的云战争当中处?全文,0
" APEC峰会领导人身披秘鲁特色披肩 拍摄“全家福” ，当地时间20日, 亚太经合组织(APEC)第二十四次领导人非正式会议在秘鲁首都利马举行。出席APEC峰会的亚太经合组织各成员经济体领导人，身披驼色秘鲁特色披肩，集体拍摄“全家福”。央视新闻的秒拍视频",0
 Apple SIM已进入140多个国家，未来会有中国吗？ ，最新数据显示，在2014年推出的虚拟SIM卡Apple SIM目前已经可以在超过140个国家和地区使用。所谓虚拟SIM卡是一种虚拟的SIM卡软件实现，凭借该技术可以克服现有的实体SIM卡在使用过程中的诸多不便，当用户出国旅行或者想要更换运营商时，只需要进行简单?全文,0
 Apple Watch退出时尚圈，转向运动和健康 ，升级 watchOS 3 以后，Apple Watch 更像是一个超级运动手表，每天知道提醒你不要久坐、提醒你调整呼吸、鼓励你和朋友比拼锻炼成果——就像微信和耐克做的一样。可以想象，随着 Apple Watch 逐渐远离时尚，它未来的营销和广告也会更侧重运动和健康。调整方向?全文,0
 App界面的设计新趋势 ，在过去的几个月里，Facebook、Airbnb和苹果公司旗下产品相继推出了新的版本，产品界面已经不再满足于“最小化”设计，走向了更为简单明了的设计风格——“黑白极简风”（CR）。横扫硅谷的这一新趋势有以下特点：1. 标题字号加大、加粗。2. 图标简化。3. 黑白两色界面。?全文,0
 ATM转账新规才实行没几天 新诈骗手法已出现！！[吃惊] ，近日有群众反映，在自助柜员机取钱，有陌生人借口取现额度已用完，要求对方借给自己现金，再以转账形式返还。江苏网警 提醒：不法分子利用ATM机转账24小时内可撤销新规，拿到受害者现金后，前往柜台撤销转账。高度警惕，别被骗！,0
 CBA公司完成工商注册 姚明任副董事长 ，3日下午，中国篮协在北京举行媒体座谈会，篮球中心副主任、CBA公司董事长李金生对改革、成立CBA公司的情况进行了通报，上海东方俱乐部投资人姚明经选举后当选CBA公司副董事长，公司正式名称确定为中篮联（北京）体育有限公司。未来CBA公司在着力发展联赛的同时?全文,0
 Facebook 将上线 VR 内容 ，如果你是一个 Facebook 的用户，未来几周内你将可以在它的移动端或网页端上传或浏览 360° 的全景照片了。它的展示原理类似于 360° 的全景视频，手机或电脑屏幕是你的取景器，通过点击拖拽或移动你的手机你就可以全景看到照片里的情况。如果你觉得在屏幕里看全景图有点无聊?全文,0
 Facebook的NewsFeed凭啥能日赚千万美元？ ，今年是 NewsFeed 上线十周年。10 年来，NewsFeed 有数不清的改进，甚至每天线上会同时部署很多算法版本进行 AB 测试。2011 年之后的 NewsFeed 排序算法，全面转向了机器学习，用优化理论来决定每个因素的权重，将人从繁杂的策略量化中解放出来。在被机器学?全文,0
 Facebook发布人工智能引擎Deep Text，背后隐藏的是想成为一个强大搜索引擎的雄心 ，Deep Text 能够像人一样理解用户在 Facebook 上发布的所有内容和聊天信息的意思。Facebook 表示，之所以打造 Deep Text，目的就是为了从 Facebook 上的海量内容里找到人们感兴趣的内容，同时过滤清除掉垃圾内容。?全文,0
 Facebook和Google的神经网络王国 ，Facebook和Google正在建造巨大的神经网络——这些人造大脑可以马上识别人脸、汽车、建筑、口语、广告和图像等。Facebook曾透露，他们正在训练其神经网络自动描绘含有飞机、汽车、和动物等物体的小图像，有大概40%的机率，这些图像可以让我们以为它们是真实的。与此?全文,0
 Facebook聊天机器人已超1万个 ，Facebook已经打造了11000多个机器人，Messenger的首领David Marcus近日在博客上写道， “在开发者们的帮助下，我们期待着打造一个出色的Messenger，让企业和用户每天都有很好的体验。”然而早期用户抱怨说，一开始机器人的回复特别慢。在一个案例中，当问及天气时，一?全文,0
" Facebook提供廉价Wi-Fi帮印度上网 ，据报道，Facebook已经在印度完成提供廉价Wi-Fi 服务项目的初步测试，新项目名为""Express Wi-Fi ""，以印度当地网络服务供应商为基础展开。从去年开始，Facebook就一直试图扩大印度的互联网接入范围。Facebook 曾在印度提供免费入网的App服务，名叫“Free Basics”项?全文",0
" Facebook要让穷困地区连上网络 ，7月7日，Facebook发布OpenCellular， 一个开源的无限网络接入平台，为世界上的偏远地区提供网络服务。Facebook拥有庞大的社交王国，有Instagram、Whatsapp、Messenger, 另外还有被看作下一代计算平台的VR公司Oculus。然而对于那些没有互联网的地区的人们，Facebook却?全文",0
 Facebook要在加州盖房子了 ，社交巨头Facebook在各项业务上不断扩张，公司对人才的需求也越来越大，随着各路新员工源源不断地涌入，Facebook公布了一项新计划：建房子。据Facebook公布的计划显示，该公司目前正在筹划扩建自己的总部园区，并预计在扩建完成后将招募约6500名新员工。为此，公司准备在一?全文,0
 Facebook准备用算法打击标题党 ，Facebook 宣布，公司计划降低那些被它认为是“标题党”的发布者推送内容在用户消息推送列表上的重要程度。这是公司确保其 17.1 亿用户定期回到其社交网络中来的又一举措。那些被认为是“隐瞒或扭曲信息”、诱导点击的标题党，出现在用户消息推送列表上的频率将会降低?全文,0
 Faceook 为了“保护”天才，让机器构建人工智能 ，在Facebook内部，工程师们已经设计一个他们称之为「自动机器学习工程师」的人工智能系统，一个帮助开发人工智能系统的系统。最终目标是用尽可能少的人力工作创造新的人工智能模型。它能够更快速地将最新的机器学习推广到普通工程师手中，顶级天才将会?全文,0
 Google 2016公开信：人工智能，还是人工智能！ ，“我们将从移动第一的世界，进入人工智能第一的世界。”Google CEO桑达尔·皮查伊在公开信中写道。仔细读这篇公开信，你会发现对AI的强调无处不在——AI是谷歌所有业务的中心的中心的中心。近几年，AI在行业里获得了前所未有的重视，几乎所有互联网巨头?全文,0
 Google Photos 下一步会有什么动作? ，在 Google 的 I/O 开发者大会上，Google 声称Google Photos的用户已达 2 亿人。Google Photos 负责人 Anil Sabharwal 说：“这是我们有史以来用户增长最快的产品。” 在 BuzzFeed News 的采访中，Sabharwal 提到了 Google Photos 会如何不断完善。?全文,0
 Google 和菲亚特克莱斯勒确认合作 ，经过了将近 1 年的协商，两家公司 CEO 近日向《今日美国》确认，他们将在 100 台 Pacifica 厢式旅行车上开发无人车，由 Google 提供无人车控制技术。这将是 Google 第一次与主流汽车制造商合作无人车。,0
 Google 将在 I/O 大会上推出安卓VR ，2月份，据《华尔街日报》报道，Google 计划推出一款既不需要智能手机也不需要使用计算机支持的VR头显。据多种传言和Google Play开发者控制台最近新发现的Placeholder所示，Google可能会于下周在Google I/O大会上推出安卓VR头显。更多资料证实：Google 将在 I/O 大会上推出安卓 VR,0
 Google 可能正在研发虚拟现实头盔 ，Google X 实验室已经组建了 50 人的团队开发“高端 VR 眼镜”。它会结合虚拟现实和增强现实两种技术，并采用一个和 Android 不同的新操作系统。,0
 Google 无人车能躲自行车了 ，对于无人车来说，那些在马路上不按常理出牌的自行车大概是一个噩梦。早前，Google 就因为太乐观地预测公交司机会减速让行而发生了车祸，对于无人驾驶技术来说，最难以判断就是这样的路况。最近，Google 无人车针对自行车驾驶员设计了一套系统，无人车不仅能够避开这些行?全文,0
 Google 无人车团队找了法律顾问 ，自动驾驶技术造成的事故引发的关注过去 1 周内达到了一个高峰。特斯拉的自动驾驶技术已经涉及两起事故，其中一起致死，而 Google 也在今年情人节的事故中首次承认责任。跟无人驾驶技术相关的法律责任已经是个不容忽视的问题了。在这方面，走得最远的 Google 无人车团?全文,0
 Google 线上博物馆展览中国手工艺术 ，在刚刚搬入的北京新办公室，Google 发布了一批新的合作伙伴带来的“中国手工艺术展览”，1800 多件新的艺术作品集合在 38 个线上展览里。在这些展览里，你可以近距离观察苗族的女艺术家是如何在蜡染布上绘制出鱼头龙神的纹样，漳州的木偶雕刻艺术家如何将神话传?全文,0
 Google 新专利，想用手机充当无人机的“大脑” ，一般情况下，召开远程视频会议，参会者都得坐在一个固定的地方盯着一块固定的屏幕看。最近 Google 申请了一项新专利，将一架四轴无人机应用于远程会议。在这个无人机的顶部可以放入一个智能手机，它可以作为控制这架无人机的“大脑”，能让无人机接入?全文,0
 Google 要在印度培养 200 万名程序员 ，为了网罗住更多写代码的人，Google 还要在印度培训程序员了。最近，Google 向印度各高校及培训类学校开放免费的 Android 程序员认证项目。他们还找来了印度国家技能发展集团提供培训项，预计 3 年内培养 200 万名程序员。苹果也在做这件事。今年 5 月，苹果就曾?全文,0
 Google 优化健康搜索功能 ，近日，谷歌新推出一项病症搜索功能，此项功能不仅可以提供专业医疗信息，也可以帮助改善医患沟通。当用户使用 iPhone 或 Android 版谷歌搜索应用查询 “肚子疼”、“皮疹”、“偏头痛” 等病症时，就会在搜索框的右下方看到 6 张数字卡片，每一张卡片都简要介绍了与该检索?全文,0
 Google 在你手机里放了一座世界最大的博物馆 ，Google Arts & Culture 也许是世界上最好的电子艺术史。它囊括了世界 70 多个国家地区，超过 1000 家博物馆的馆藏，极大降低了大众接触艺术的门槛。不认识伦勃朗、弗里达，不懂什么是印象派、野兽派、立体主义？没关系。你可以按照任何你喜欢的方式，打?全文,0
 Google的无人车可同时识别上百辆自行车 ，尽管无人车技术已经相当成熟，但是安全问题仍然是最大的隐患。这并不是说无人车很不安全，从事故率上来说无人车的记录比有人驾驶要好多了。但是一旦无人车出事，造成的影响就非常大。Google刚刚公布的上个月的无人车项目报告显示他们在安全方面又取得了一些进?全文,0
 Google模块化手机Project Ara揭秘 ，把智能手机肢解的 Ara 可能会打破那种说法：这个东西未必就需要是你每 2 整年就买这一个东西，它还应该可以是如果想要就可以替换的 10 几个组件。你可以买个更好的扬声器，我可以买个更好的摄像头。Google模块化手机Project Ara揭秘,0
 Google新发布了一个iOS应用 让你拍摄的会动的照片有点用处 ，Google 今天发布了 Motion Stills，主要是针对 Live Photos 的，它的作用就是，把你的 Live Photos 转换为喜闻乐见的 GIF 动图模式，然后传到社交网络上。Google新发了一个iOS应用 让你拍摄的会动的照片有点用处,0
 Google用VR带你去逛艺术馆 ，Google 最近更新了他们的艺术与文化应用，现在还可以让你用虚拟现实看艺术展了。目前已经支持的地点，已经有伦敦德威公共画廊、自由女神像、罗宾岛博物馆等等。跟 Google 当年引发争议的图书扫描行动相似，这项艺术计划旨在将历史上著名的绘画、雕塑、建筑等艺术作品，通?全文,0
 Google用人工智能省电费 ，据DeepMind联合创始人Demis称，Google正利用其人工智能技术来降低数据中心的功耗，通过AI操控服务器和冷却系统起到省电目的。据称，其提升了15%的电力使用效率、每年节省10%的能耗，可以在数年内为Google节省数亿美元的成本。,0
 Google用人工智能预防视觉疾病 ，Google DeepMind 曾以 AlphaGo 战胜了人类围棋冠军，如今，它又开始进军医疗领域了。据卫报的报道，DeepMind 与 NHS（英国国家医疗服务体系）再次合作，同 Moorfields 眼科医院一起开发辨识视觉疾病的机器学习系统。通过一张眼部扫描图，该系统能够辨识出视觉疾病的早?全文,0
 Google与苹果的汽车操作系统之战 ，近日，已经在全球与苹果车载系统CarPlay厮杀已久的Google汽车操作系统Android Auto正式登陆日本，这个在全球范围内都至关重要的汽车制造国给Google车载系统领域带来了重要的战略意义。业界人士认为，Google竞争对手苹果的CarPlay抢先登陆日本，对Android Auto在日本?全文,0
 Google正在开发阻止机器人对人类发动末日攻击的“切断开关” ，Google 收购的英国人工智能公司 Deep Mind决定未雨绸缪，提出了给机器人安装 “切断开关（kill switch）” 的想法，为的是阻止 AI 学会如何阻止人类对某项活动（比方说发射核武器）的干预。Google正在开发阻止机器人对人类发动末日攻击的“切断开关”,0
 IBM人工智能进入法律行业：推世界首位AI律师ROSS ，据每日邮报报道，IBM公司的人工智能技术在赢得智力竞赛节目《Jeopardy》后，又开始进军法律行业。由IBM研发的世界首位人工智能律师ROSS日前就职于纽约Baker & Hostetler律师事务所，帮助处理公司破产等事务。IBM人工智能进入法律行业:推世界首位AI律师ROSS,0
 Ifosys发布人工智能平台 ，软件服务巨头Infosys发布了名为“Mana”的人工智能平台，帮助客户推进自动化创新。Mana，来源于波利尼西亚语，意思是无处不在的精神力量。公司称，Mana利用自动化的力量进行重复性任务，降低维护成本，让人们解放出来，专注在更有价值的工作和突破性创新上。Infosys与Mana的?全文,0
 iOS 10将让器官捐献更便捷 ，苹果想让 iPhone 用户通过更便捷的方式注册成为器官捐献者。据悉， iPhone 预装的健康信息应用在今年秋季iOS 10上市时将推出一项更新，用户只需通过简单的注册就能登记成为器官、眼睛和人体组织的捐赠者，其信息将与美国的国家人体器官捐赠登记处 (National Donate Life R?全文,0
 iOS 10可删除预装App，OS X更名……苹果的时代正在结束 ，如果你跟我一样在北京时间6月14日凌晨1点用浓厚的咖啡试图蒙蔽自己的灵魂、驱赶睡意，只为了蹲守苹果一年一度的WWDC的话，或许你也跟我一样对苹果感到绝望。正常keynote让人偶尔兴奋、但缺乏新意，是刚刚结束的WWDC16给我的总体感受。?全文,0
 iPhone 将加入手势识别？ ，最近美国专利局一项新专利显示，苹果要在设备中加入手势识别的电子元件，希望识别出用户在用左手，还是右手在操作，并据此调整屏 UI 操作模式。对于 5.5 英寸大屏幕的 iPhone 6s Plus 来说，双击 Home 键下拉屏幕的功能可能还不太够用。不过，该专利是否会被应用还不知道。?全文,0
 iPhone在医疗研究上可以做什么？ ，iPhone 即将被用在严肃的医学研究中，苹果的合作伙伴是英国制药企业葛兰素史克。苹果在一年之前推出 ResearchKit，这是一个面向医学研究者的软件基础架构，它类似应用的开发模板，可以让开发者针对不同的研究收集医疗数据。GSK 就利用 ResearchKit 做了一个手机应用?全文,0
 iPhone自动关机原因未明 客服：手机怕冷，给它“穿”个保护壳[二哈] ，近期，网上频繁有iPhone用户反映，手机还有20%到50%电量就自动关机了。目前苹果官方尚未公布解决方案，但客服称可能是系统升级问题，或是因为冬天温度过低。手机自动关机了怎么办？戳→ iPhone自动关机追踪：原因未明 客服称戴保护壳可保温,0
 iPhone自动关机原因未明 客服：手机怕冷，给它“穿”个保护壳[二哈] ，近期，网上频繁有iPhone用户反映，手机还有20%到50%电量就自动关机了。目前苹果官方尚未公布解决方案，但客服称可能是系统升级问题，或是因为冬天温度过低。手机自动关机了怎么办？戳→ iPhone自动关机追踪：原因未明 客服称戴保护壳可保温,0
 NASA 悬赏 150 万美元设计下一代火星探测器 ，美国航空航天局 ( NASA) 这一次想邀请你来设计下一代的火星探测漫游者机器人，获胜者的奖金高达 150 万美元。这一次的火星机器人挑战赛，是 NASA 官方所举办的百年挑战赛项目之一。这也不是 NASA 第一次做类似脑洞大开的事情，此前他们还发起号召，希望大?全文,0
 NASA 研究人类住在深太空的可能 ，美国宇航局（NASA）近日公布，它们已选择了六家美国公司帮助推进火星之旅，为深太空开发地面原型和概念栖息地。 所谓深空栖息地，是指供人类在未来的太空探索（比如火星）中，长期生活居住的场所。NASA 高级勘探系统的主管 Jason Crusan 说，“宇航员将在那里一次独?全文,0
 NASA：二氧化碳让地球变得更绿 ，美国国家航空航天局(NASA)最近一项新研究表明，大气中过量的二氧化碳使得地球上绿植面积在过去几十年急剧增加。在世界各地，曾经的一些冰原、荒地和沙漠如今都变成了绿洲。1982年到2009年间，因碳排放而增加的绿色植被面积相当于美国的陆地面积。这听上去可能是件好事?全文,0
 NASA镜头下，地球美如一幅油画 ，图示分别是秋列尼群岛周边，加拿大西海岸上空，澳大利亚海岸，法国西部的滨海城市，纳米比亚国家公园的沙丘，以及俄罗斯北部的昆德尔山丘。太空拍摄地表画面色彩斑斓如油画 盘点NASA镜头下的多彩地球,0
 NASA又造新“火星探测车” ，美国国家宇航局（NASA）表示已经开始准备建造新一代的火星车——“火星车2020”，预计在2020年夏季发射，2021年2月抵达火星，该火星车将负责采集火星的土壤和岩石样本。不过这些样本并不能立即带回地球，需要保留至未来进行可返回的太空任务时再带回地面进行研究分析，这?全文,0
" NBA退役之后，科比走进了科技、创投圈 ，""像打篮球一样，科比把同样的工作热情用于学习创业公司。这是一种非常奇特的人格类型，我只在最优秀的企业家身上看到过。""",0
 no zuo no die!电梯内玩闹点燃氢气球引爆炸 炸伤8人[衰] ，近日，安徽六安一群年轻人过完生日后，将装饰用的近200个氢气球从电梯带走，有人玩闹中用打火机点气球引发爆炸，造成8人面部不同程度受伤，电梯自动卡死，消防员施救才救出伤员。[话筒]静电、火源等都可引起氢气球爆炸!中国新闻网的秒拍视频,0
 NSA欲借互联网漏洞打击犯罪，但填补漏洞任务艰巨 ，近日，NSA（美国国家安全情报局）副主任Richard Ledgett透露，NSA正在利用一些物联网设备对国外的情报进行收集。对于安全情报机构来说，数以亿计的设备通过互联网被连接是有好处的。NSA欲借互联网漏洞打击犯罪，但填补漏洞任务艰巨,0
 Pokemon Go帮苹果和任天堂挣了多少钱？ ，目前，Pokemon Go采取免费下载、内购道具的收费模式。经由App Store花费0.99美元至99.9美元可购买不等数量的游戏币。数据分析公司Sensor Tower表示，截至7月20日，Pokemon Go已取得3500万美元收入。据美国投行的最新报告分析，Pokemon Go将为苹果在一到两年内?全文,0
 Pokémon Go遭多国警告 ，由于《Pokémon Go》的游戏模式是在现实场景中加入虚拟的小精灵，这确实在某些场合显得不合时宜。比如在奥斯维辛集中营这类庄严肃穆的场所。其次，像《Pokémon Go》这种增强现实且严重依赖摄像头的手机游戏，对军事基地和政府涉密机关也确实存在泄密的风险。由于玩家通常会沉浸?全文,0
